eval_name,template_path,case_id,criterion,model_label,provider,model,pass,reason,duration_ms
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","missing-verification","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output is valid JSON containing both required fields: ""pass"" (boolean false) and ""feedback"" (a non-empty string explaining the issue).",19500
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","missing-verification","The first character of the output is '{'","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output begins with a markdown code fence (backtick characters '```json'), not with '{' as the first character.",19500
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","missing-verification","The 'pass' field is false — no lint, test, or build step is present","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output's 'pass' field is explicitly set to false, satisfying the criterion that requires pass to be false due to no lint, test, or build step being present.",19500
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","missing-verification","The 'feedback' field contains at least one of the words 'lint', 'test', or 'build'","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The feedback field contains all three words 'lint', 'test', and 'build' in the sentence ""Add at least one script step with a command to run a linter, test runner, or build tool.""",19500
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","repeat-misuse","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output is valid JSON containing both required fields: ""pass"" (boolean true) and ""feedback"" (empty string), satisfying the criterion fully.",22144
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","repeat-misuse","The first character of the output is '{'","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output begins with a markdown code fence (```json\n) before the '{' character, so the first character is a backtick, not '{'.",22144
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","repeat-misuse","The 'pass' field is false — the step uses forEach with a numeric array instead of repeat: 5","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output has 'pass': true, but the criterion requires 'pass' to be false — meaning the criterion is not satisfied by the output.",22144
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","repeat-misuse","The 'feedback' field mentions repeat or forEach and requires the step be converted to repeat: 5","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The 'feedback' field is empty (""""), so it does not mention repeat or forEach nor require conversion to repeat: 5.",22144
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","hardcoded-paths","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output is valid JSON containing both required fields: ""pass"" (boolean false) and ""feedback"" (a non-empty string explaining the failure reason).",14621
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","hardcoded-paths","The first character of the output is '{'","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output starts with '{' as the first character before the newline and ""pass"" key.",14621
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","hardcoded-paths","The 'pass' field is false — prompt fields contain hardcoded absolute file paths","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output's 'pass' field is explicitly set to false, and the feedback confirms hardcoded file paths are present in the workflow without being declared in vars.",14621
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","hardcoded-paths","The 'feedback' field mentions hardcoded paths or the missing vars block","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The feedback field explicitly states ""The workflow contains hardcoded file paths and does not declare them in `vars`"", which directly mentions both hardcoded paths and the missing vars block.",14621
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-valid","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output is valid JSON containing both required fields: ""pass"" (boolean true) and ""feedback"" (empty string).",17689
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-valid","The first character of the output is '{'","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output begins with a code fence (```json) followed by a newline, then the JSON object starting with '{', but the very first character of the raw output is the backtick character '`', not '{'.",17689
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-valid","The 'pass' field is true — the forEach step with nested steps satisfies the verification requirement","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output contains `""pass"": true`, which directly satisfies the criterion that the pass field is true.",17689
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-valid","The 'feedback' field is an empty string","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The 'feedback' field in the output is explicitly set to an empty string """".",17689
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-not-atomicity-violation","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output is valid JSON containing both required fields: ""pass"" (boolean true) and ""feedback"" (empty string).",14137
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-not-atomicity-violation","The first character of the output is '{'","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output begins with a code fence followed by ""```json\n{"", but the actual first non-whitespace character of the content inside is '{' — however, the literal first character of the output string is a backtick '`', not '{'.",14137
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-not-atomicity-violation","The 'pass' field is true — a forEach with nested steps is a valid loop container, not an atomicity violation","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output contains `""pass"": true`, which directly satisfies the criterion that the 'pass' field is true.",14137
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-not-atomicity-violation","The 'feedback' field is an empty string","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The 'feedback' field in the output is explicitly set to an empty string """".",14137
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","valid-workflow","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a JSON error object with 'type', 'timestamp', 'sessionID', and 'error' fields, not an object with 'pass' and 'feedback' fields as required by the criterion.",24959
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","valid-workflow","The first character of the output is '{'","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output begins with the character 'H' from the prose sentence ""Here is a JSON function call..."", not '{'.",24959
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","valid-workflow","The 'pass' field is true — workflow has verification steps, uses vars, and has atomic steps","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is an error message reporting a JSON parse failure, not a workflow definition — it contains no steps, no vars, and no verification logic whatsoever.",24959
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","valid-workflow","The 'feedback' field is an empty string","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output contains no 'feedback' field at all — it only has 'type', 'timestamp', 'sessionID', and 'error' fields, so the criterion of the 'feedback' field being an empty string cannot be satisfied.",24959
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","missing-verification","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a JSON error object with 'type', 'timestamp', 'sessionID', and 'error' fields, but lacks the required 'pass' and 'feedback' fields.",12666
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","missing-verification","The first character of the output is '{'","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",true,"The output begins with the character '{' as the very first character of the string.",12666
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","missing-verification","The 'pass' field is false — no lint, test, or build step is present","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",true,"The output is an error response containing only error metadata (type, timestamp, sessionID, error details) with no lint, test, or build step present.",12666
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","missing-verification","The 'feedback' field contains at least one of the words 'lint', 'test', or 'build'","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is an error object with no 'feedback' field; it contains only 'type', 'timestamp', 'sessionID', and 'error' fields, none of which include the words 'lint', 'test', or 'build'.",12666
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","repeat-misuse","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a JSON error object with 'type', 'timestamp', 'sessionID', and 'error' fields, not an object with 'pass' and 'feedback' fields.",15842
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","repeat-misuse","The first character of the output is '{'","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",true,"The output begins with the character '{', as the first character of the string is the opening brace of the JSON object {""type"":""error"",...}.",15842
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","repeat-misuse","The 'pass' field is false — the step uses forEach with a numeric array instead of repeat: 5","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is an error response (type: ""error"") containing no 'pass' field at all — it is a JSON parse failure, not a judge evaluation result with a pass/fail verdict.",15842
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","repeat-misuse","The 'feedback' field mentions repeat or forEach and requires the step be converted to repeat: 5","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is an error response with no 'feedback' field at all — it contains only 'type', 'timestamp', 'sessionID', and 'error' fields, so it cannot satisfy the criterion requiring a 'feedback' field that mentions repeat or forEach and calls for converting the step to repeat: 5.",15842
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","hardcoded-paths","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a plain English string, not a JSON object, and contains neither a 'pass' field nor a 'feedback' field.",135233
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","hardcoded-paths","The first character of the output is '{'","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output begins with a double-quote character ('""'), not a '{' character.",135233
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","hardcoded-paths","The 'pass' field is false — prompt fields contain hardcoded absolute file paths","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a plain text description of OpenCode AI and contains no prompt fields or hardcoded absolute file paths whatsoever, so the criterion (that prompt fields contain hardcoded absolute file paths) is not satisfied.",135233
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","hardcoded-paths","The 'feedback' field mentions hardcoded paths or the missing vars block","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a general description of OpenCode AI and contains no mention of hardcoded paths or a missing vars block.",135233
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-valid","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is plain text describing a failure, not a JSON object, and contains neither 'pass' nor 'feedback' fields.",83804
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-valid","The first character of the output is '{'","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output begins with the word ""Here"" (an 'H' character), not a '{' character.",83804
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-valid","The 'pass' field is true — the forEach step with nested steps satisfies the verification requirement","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output contains only an error message stating the task could not be completed due to a file system access failure, with no evaluation of whether a forEach step with nested steps satisfies any verification requirement.",83804
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-valid","The 'feedback' field is an empty string","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output contains no JSON object with a 'feedback' field at all — it only contains a plain text error message, so the criterion cannot be satisfied.",83804
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-not-atomicity-violation","Output is valid JSON with 'pass' and 'feedback' fields","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a JSON error object with 'type', 'timestamp', 'sessionID', and 'error' fields, not the required 'pass' and 'feedback' fields.",12608
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-not-atomicity-violation","The first character of the output is '{'","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",true,"The output begins with the character '{', as the first character of the string is the opening brace of the JSON object {""type"":""error"",...}.",12608
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-not-atomicity-violation","The 'pass' field is true — a forEach with nested steps is a valid loop container, not an atomicity violation","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is an error object with no 'pass' field — it failed to parse the judge tool call input, so no evaluation result was produced at all.",12608
"plan-judge","/Users/coston/code/executant/src/prompts/plan-judge.txt","nested-steps-not-atomicity-violation","The 'feedback' field is an empty string","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output contains no 'feedback' field at all — it is a JSON error object with only 'type', 'timestamp', 'sessionID', and 'error' fields.",12608
