eval_name,template_path,case_id,criterion,model_label,provider,model,pass,reason,duration_ms
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","verification-sequence","Response explicitly states the verification sequence runs AFTER the refactor is complete, not just at end of a larger project","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The response lists ""Verify correctness"" as step 4 in a numbered sequence after step 3 ""Refactor to async/await,"" which implies order but does not explicitly state that verification runs after the refactor is complete as a discrete post-refactor gate; there is no explicit language such as ""once the refactor is done, we will then verify"" that makes this sequencing unambiguous.",23955
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","verification-sequence","Response identifies the refactor as behavior-preserving and notes that existing tests should pass unchanged without modification","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output mentions ""existing tests"" and ""verify correctness"" but frames test-running as a verification step rather than explicitly stating the refactor is behavior-preserving and that existing tests should pass unchanged without modification.",23955
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","verification-sequence","Response does NOT propose deleting or rewriting existing tests — the existing test suite is the primary correctness signal for a refactor","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output proposes running existing tests to verify the implementation (""run existing tests or adding new tests if necessary"") and uses the bash tool to run tests, without suggesting deletion or rewriting of the existing test suite.",23955
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","slice-ordering","Response identifies at least 4 distinct implementation slices — e.g., upload endpoint, file validation, S3 storage, database persistence, thumbnail generation, authentication middleware","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output identifies 6 distinct implementation slices: Setup Authentication, Create Upload Endpoint, Resize Images, Store Images (S3 storage), Update Database (database persistence), and Frontend Integration — all 4+ required slices are clearly present.",64655
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","slice-ordering","Response orders slices by dependency — storage and validation are mentioned before thumbnail generation; authentication before the endpoint is callable","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Storage (""Store Images"") is placed at step 4, which comes after ""Resize Images"" (thumbnail generation) at step 3, violating the requirement that storage be mentioned before thumbnail generation; only the authentication-before-endpoint ordering is correctly satisfied.",64655
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","slice-ordering","Response mentions writing failing tests before implementing at least one slice, or references tests-first explicitly","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output mentions unit, integration, and UAT tests only as post-implementation verification steps, not as failing tests to be written before implementing any slice; there is no tests-first or TDD reference anywhere in the response.",64655
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","slice-ordering","Response identifies at least one risk or unknown — e.g., S3 credentials setup, multipart parsing library, image processing library availability, or file size limit enforcement","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output explicitly identifies multiple risks/unknowns including S3 bucket permissions (""Ensure the S3 bucket has the correct permissions""), image processing library availability (""Should we use an existing library like Sharp or a service like AWS ImageMagick""), file size limit enforcement (validating uploads are ""max 5MB""), and authentication mechanism uncertainty.",64655
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","ambiguity-vs-complexity","Response does NOT immediately decompose into implementation slices — it recognizes this is an ambiguous bug report, not a well-scoped implementation task","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The response immediately decomposes into implementation slices (investigating gateway integration, reviewing transaction logic, running unit tests, etc.) rather than recognizing the ambiguity and asking clarifying questions — while it lists ""understand current behavior"" and ""identify error messages"" as bullet points, these are framed as steps in an execution plan, not as a recognition that the bug report is too vague to act on.",17321
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","ambiguity-vs-complexity","Response explicitly states at least one assumption about what 'payment processing bug' refers to — naming a failure mode, symptom, error message, or affected component","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output lists general investigation steps (payment gateway integration, transaction handling logic, error handling) but never explicitly states a specific assumption about what the bug refers to — no failure mode, symptom, error message, or affected component is named as an assumed starting point.",17321
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","ambiguity-vs-complexity","Response describes what investigation or clarification is needed first, before any code is written","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output explicitly lists several investigation steps that must happen before writing code: understanding current vs. expected behavior, identifying error messages/symptoms, determining which code parts are involved, checking recent changes, and reviewing logs — all framed as prerequisites to the actual fix.",17321
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","ambiguity-vs-complexity","Response does not write any code or propose a specific fix without first clarifying what the bug is","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output contains no code and proposes no specific fix — it outlines an investigative plan (understand behavior, identify errors, review logs, check recent changes) before any fix is attempted, explicitly treating clarification as the first step.",17321
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","tests-first-explicit","Response explicitly states that a failing test will be written before the cache implementation — using language like 'write a failing test first', 'start with the test', or 'test first'","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output mentions a ""verification plan"" but never uses language like ""write a failing test first"", ""start with the test"", or ""test first"" — it describes installing Redis and implementing the caching layer without any mention of writing a failing test before the implementation.",151455
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","tests-first-explicit","Response identifies at least one specific test case to write before implementing — e.g., a cache hit should not call the database, or TTL eviction should return a fresh result after expiry","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output mentions a ""verification plan"" vaguely but never identifies any specific test case such as ""a cache hit should not call the database"" or ""TTL eviction should return a fresh result after expiry"" before implementing.",151455
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","tests-first-explicit","Response does NOT describe writing the implementation first and tests afterward","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",true,"The output does not describe any implementation-then-tests sequence; it mentions a ""verification plan"" but never describes writing implementation code first followed by tests afterward.",151455
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","tests-first-explicit","Response names at least two of the four verification steps: lint, typecheck, test, build","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output mentions only a ""verification plan"" without naming any specific verification steps; none of the four required steps (lint, typecheck, test, build) are explicitly mentioned.",151455
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","verification-sequence","Response names all four verification steps — lint, typecheck, test, and build — either individually or as an explicit sequence","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a JSON error object about a schema parsing failure and contains no mention of lint, typecheck, test, or build verification steps.",62344
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","verification-sequence","Response explicitly states the verification sequence runs AFTER the refactor is complete, not just at end of a larger project","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a JSON error message about a schema validation failure, containing no information about a verification sequence or its timing relative to a refactor.",62344
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","verification-sequence","Response identifies the refactor as behavior-preserving and notes that existing tests should pass unchanged without modification","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a JSON error object about a schema validation failure, containing no mention of refactoring, behavior preservation, or test outcomes.",62344
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","verification-sequence","Response does NOT propose deleting or rewriting existing tests — the existing test suite is the primary correctness signal for a refactor","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",true,"The output is a JSON error message about a schema validation failure and contains no proposal to delete or rewrite existing tests.",62344
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","slice-ordering","Response identifies at least 4 distinct implementation slices — e.g., upload endpoint, file validation, S3 storage, database persistence, thumbnail generation, authentication middleware","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output contains no implementation slices whatsoever — it only states ""The final output is a written file"" without identifying any of the required components such as upload endpoint, file validation, S3 storage, database persistence, thumbnail generation, or authentication middleware.",27419
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","slice-ordering","Response orders slices by dependency — storage and validation are mentioned before thumbnail generation; authentication before the endpoint is callable","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output description only states ""The final output is a written file"" with no content provided, making it impossible to verify whether storage/validation precede thumbnail generation or authentication precedes endpoint callability.",27419
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","slice-ordering","Response mentions writing failing tests before implementing at least one slice, or references tests-first explicitly","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is described only as ""a written file"" with no content shown, so there is no mention of writing failing tests before implementing or any tests-first reference.",27419
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","slice-ordering","Response identifies at least one risk or unknown — e.g., S3 credentials setup, multipart parsing library, image processing library availability, or file size limit enforcement","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output only states ""The final output is a written file"" and contains no identification of risks or unknowns such as S3 credentials setup, multipart parsing library, image processing library availability, or file size limit enforcement.",27419
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","ambiguity-vs-complexity","Response does NOT immediately decompose into implementation slices — it recognizes this is an ambiguous bug report, not a well-scoped implementation task","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output reports creating a pull request, which implies the AI jumped straight to implementation rather than recognizing the input as an ambiguous bug report requiring clarification.",231767
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","ambiguity-vs-complexity","Response explicitly states at least one assumption about what 'payment processing bug' refers to — naming a failure mode, symptom, error message, or affected component","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output contains only a pull request URL confirmation and makes no mention of any assumption about what 'payment processing bug' refers to, let alone naming a failure mode, symptom, error message, or affected component.",231767
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","ambiguity-vs-complexity","Response describes what investigation or clarification is needed first, before any code is written","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output only confirms a pull request was created and provides a URL, with no mention of investigation, clarification, or any pre-coding steps needed.",231767
"methodology-context-sensitivity","/Users/coston/code/executant/src/prompts/dev-approach.txt","ambiguity-vs-complexity","Response does not write any code or propose a specific fix without first clarifying what the bug is","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",true,"The output only reports that a pull request was created and contains no code or proposed fix of any kind.",231767
